oid_,namobj,luaswh,wadmkc,wadmkd,wadmkk,wadmpr,nddi_mean,elevation_mean,slope_mean,popden_pop_density,bui_mean,ndmi_mean,ntl_mean,ndvi_mean,rwi,POI_EDU_Distance,POI_EDU_Density,POI_HEALTH_Distance,POI_HEALTH_Density,IKP,IKP_Estimasi
648,Nyambu,347.6762571,Kediri,Nyambu,Tabanan,Bali,0.912047181,86.7747431,2.926886095,10.17678162,0.283072841,0.056603427,3.013241187,0.569712367,0.1915,0.047630836,0.0,0.019706964,0.0,90.54,88.23449721735668
649,Nyanglan,203.7554645,Banjarangkan,Nyanglan,Klungkung,Bali,0.541128957,402.7175115,8.030674459,8.56744226,0.431198782,0.15287996,1.323147118,0.709313475,0.1915,0.03468804,0.0,0.034519231,0.0,87.53,87.44287371704976
650,Penebel,452.5263057,Penebel,Penebel,Tabanan,Bali,0.897637378,416.7703011,4.197258834,5.332876107,0.445587057,0.150881526,1.236752039,0.732453994,0.709,0.034615181,0.0,0.0,0.002209816,90.54,89.75109595238108
651,Pengambengan,675.3608297,Negara,Pengambengan,Jembrana,Bali,0.61976664,9.181350035,2.09378219,11.81549314,0.425605603,0.02958067,2.142387814,0.510218945,0.698,0.046320156,0.0,0.034114746,0.0,86.59,88.55801531572007
652,Pengastulan,89.9917636,Seririt,Pengastulan,Buleleng,Bali,0.61976664,10.92075078,1.843808222,27.05253812,0.425605603,0.07012709,3.271490622,0.555773562,0.1915,0.087370707,0.0,0.006113072,0.0,82.02,89.99304124999995
653,Pengejaran,436.7052898,Kintamani,Pengejaran,Bangli,Bali,0.447373954,1101.103448,16.0606341,1.666352825,0.608853384,0.225832092,0.41678481,0.794048838,0.032,0.064809923,0.0,0.06785748,0.0,77.35,77.53604166666611
654,Pengiangan,382.3141255,Susut,Pengiangan,Bangli,Bali,0.242389,599.2551622,10.20206158,6.707359783,0.536373741,0.180165258,1.119721223,0.763891795,0.1915,0.016065326,0.0,0.017331257,0.0,77.35,84.78029696428543
655,Sarimekar,243.8090503,Buleleng,Sarimekar,Buleleng,Bali,0.655424963,108.7973077,4.868277736,11.82377422,0.347831305,0.097345368,2.716492405,0.657427932,0.1915,0.009721505,0.0,0.004210172,0.0,82.02,85.2461823401353
656,Satra,152.1417144,Klungkung,Satra,Klungkung,Bali,0.571406161,940.6689262,12.73017516,38.93143749,0.481229573,0.173038737,1.101444563,0.656765332,0.1915,0.005838956,0.0,0.007000906,0.0,87.53,88.08708966563374
657,Satra,902.5400891,Kintamani,Satra,Bangli,Bali,0.571406161,940.6689262,12.73017516,38.93143749,0.481229573,0.173038737,1.101444563,0.656765332,0.153333333,0.032583148,0.0,0.068518836,0.0,77.35,79.54389416666612
658,Sawan,211.462217,Sawan,Sawan,Buleleng,Bali,1.502930102,228.7236315,6.028215879,8.269530137,0.351442737,0.099136355,2.513149182,0.615394084,0.1915,0.002216284,0.0,0.019257231,0.0,82.02,88.3975952976189
659,Sayan,464.2097064,Ubud,Sayan,Gianyar,Bali,0.823290948,200.8598907,4.799620248,28.60509725,0.34182331,0.076128081,4.875316477,0.6363221,0.1915,0.003742347,0.0,0.000745476,0.0,92.16,88.76664072926144
660,Subaya,465.509563,Kintamani,Subaya,Bangli,Bali,0.584305685,609.1277284,28.75573937,2.364633924,0.463541177,0.157548997,0.503033062,0.403808554,-0.636,0.025233188,0.0,0.023437719,0.0,77.35,77.60007916666612
661,Subuk,354.6398652,Busungbiu,Subuk,Buleleng,Bali,0.452607007,341.0555115,14.73010867,5.564889371,0.546401277,0.19107051,0.683926031,0.788766534,0.22,0.078362857,0.0,0.079666466,0.0,82.02,84.90798128527338
662,Sudaji,869.7534492,Sawan,Sudaji,Buleleng,Bali,0.648341536,378.7971453,15.6871071,7.397507899,0.500237226,0.173588222,1.129729509,0.710096208,0.1405,0.00797895,0.0,0.004980282,0.0,82.02,87.84790878527326
663,Sudimara,700.6001053,Tabanan,Sudimara,Tabanan,Bali,1.37185335,31.58658618,2.614306092,11.50318283,0.262043423,0.038016796,1.855931037,0.50719723,0.383,0.070049793,0.0,0.037857492,0.0,90.54,88.14936694524786
664,Sukadana,2111.568904,Kubu,Sukadana,Karangasem,Bali,0.61976664,135.9678223,4.012306969,10.46368358,0.236172413,0.022189205,0.964141854,0.60001594,0.541,0.0,0.000473582,0.048053431,0.0,85.28,87.31409592987875
665,Sukasada,443.9739476,Sukasada,Sukasada,Buleleng,Bali,-1.520220941,170.4198053,5.591441439,13.96605845,0.36794823,0.113520389,2.814481043,0.652979459,0.5695,0.016102967,0.0,0.010720251,0.0,82.02,87.34295961860664
666,Sukawana,3205.25095,Kintamani,Sukawana,Bangli,Bali,0.545929546,1344.626499,18.99461808,2.946915455,0.429457979,0.149999085,0.489171001,0.473996274,-0.039166667,0.0,0.000311988,0.038243437,0.0,77.35,77.52933749999944
667,Nyitdah,310.6491517,Kediri,Nyitdah,Tabanan,Bali,1.670083663,67.18585675,2.391805823,13.18232201,0.248748656,0.052455678,3.599003639,0.524180074,1.007,0.06623057,0.0,0.029143538,0.0,90.54,88.6381168129728
668,Nyuh Tebel,154.668146,Manggis,Nyuh Tebel,Karangasem,Bali,0.61976664,35.05461165,5.747751973,11.57817803,0.425605603,0.137562714,1.501345376,0.746709968,0.1915,0.10127462,0.0,0.023731323,0.0,85.28,87.83717064606213
669,Pacung,659.9551383,Tejakula,Pacung,Buleleng,Bali,0.61976664,122.334995,7.756661484,3.619759006,0.332318445,0.0685777,0.81309363,0.766295608,0.458,0.042146685,0.0,0.044102799,0.0,82.02,86.38582628527337
670,Padangkerta,646.1722149,Karangasem,Padangkerta,Karangasem,Bali,-4.708749395,209.9473761,4.143346454,13.77555071,0.359201632,0.119093647,2.164397882,0.638487144,0.5145,0.023556983,0.0,0.003016348,0.0,85.28,88.28768810105637
671,Padang Sambian Kaja,316.179142,Denpasar Barat,Padang Sambian Kaja,Kota Denpasar,Bali,-0.093759542,54.26607143,2.798334075,89.36597168,0.090616102,-0.041739123,12.6154672,0.349428589,1.813,0.0,0.003162764,0.001761476,0.0,95.8,89.10342832417571
672,Padangan,654.77069,Pupuan,Padangan,Tabanan,Bali,0.53617665,643.6320619,12.15699701,3.04664829,0.612388431,0.213942899,0.436974313,0.790464669,-0.182,0.085592893,0.0,0.134514122,0.0,90.54,87.80420823395416
673,Penglatan,248.5300239,Buleleng,Penglatan,Buleleng,Bali,1.245011152,89.32954975,3.250945045,17.19340736,0.329351281,0.087301496,3.403688064,0.612680625,0.1915,0.0243776,0.0,0.019478467,0.0,82.02,85.39548285889127
674,Penglumbaran,724.1568657,Susut,Penglumbaran,Bangli,Bali,0.44179362,755.0964309,7.718855218,5.801832318,0.556371321,0.177908939,1.074229493,0.777335256,0.712,0.026139198,0.0,0.025441081,0.0,77.35,84.99195029761879
675,Pengotan,1098.958617,Bangli,Pengotan,Bangli,Bali,0.52460659,1029.018642,6.536304371,5.011206433,0.469453694,0.142066151,0.767336669,0.748260482,0.3505,0.033475883,0.0,0.077330936,0.0,77.35,80.64833238095201
676,Pengeragoan,2455.176568,Pekutatan,Pengeragoan,Jembrana,Bali,0.61976664,305.3011024,14.67550484,3.042438091,0.550226161,0.205897305,0.561955313,0.794648368,-0.357666667,0.136604927,0.0,0.182689895,0.0,86.59,85.97773566378619
677,Pengulon,1225.504197,Gerokgak,Pengulon,Buleleng,Bali,0.61976664,323.8824883,16.01895595,3.396484689,0.425605603,0.139165361,0.907738998,0.586050358,-0.704,0.100248061,0.0,0.0,0.000815991,82.02,86.42777178571428
678,Peninjoan,1299.087034,Tembuku,Peninjoan,Bangli,Bali,0.707663834,629.3657126,6.186585238,5.8679281,0.527360456,0.165664051,1.194647889,0.771930044,0.1915,0.052748123,0.0,0.047668065,0.0,77.35,85.10149196428542
679,Penuktukan,617.2986923,Tejakula,Penuktukan,Buleleng,Bali,0.761953619,263.7575434,13.13486423,4.566721021,0.420462662,0.109079148,0.957955665,0.684911291,0.1915,0.04330627,0.0,0.041243594,0.0,82.02,86.2926032142857
680,Penyabangan,1853.050956,Gerokgak,Penyabangan,Buleleng,Bali,0.61976664,295.5588146,19.04348671,4.177781715,0.425605603,0.100343151,0.800692803,0.689682719,0.8115,0.094074495,0.0,0.025259153,0.0,82.02,86.19732369047615
681,Penyaringan,4976.537408,Mendoyo,Penyaringan,Jembrana,Bali,0.61976664,319.8486909,13.71982275,2.942319253,0.425605603,0.201930864,0.690236341,0.697320142,0.423666667,0.030852405,0.0,0.06562786,0.0,86.59,86.10628678636735
682,Sebatu,972.6266013,Tegallalang,Sebatu,Gianyar,Bali,-1.34982327,681.0255767,9.557306859,7.498610696,0.505709484,0.170755291,1.312733336,0.722032858,0.805,0.007240555,0.0,0.011404435,0.0,92.16,88.64371803571422
683,Sebudi,2611.313893,Selat,Sebudi,Karangasem,Bali,0.388658488,1226.641888,14.61188521,2.734602288,0.415337564,0.1637294,0.622276898,0.565570258,-0.145666667,0.093721516,0.0,0.086241535,0.0,85.28,86.17345290583015
684,Sesandan,212.1224816,Tabanan,Sesandan,Tabanan,Bali,1.428723559,251.9168877,3.849538128,9.733145693,0.396353647,0.106165142,1.323405228,0.687256125,0.1915,0.02206641,0.0,0.000559547,0.0,90.54,88.49337444524788
685,Sedang,369.5055121,Abiansemal,Sedang,Badung,Bali,0.292564646,115.4403042,2.555257353,20.51289543,0.307048265,0.103008547,3.17679406,0.55651639,0.944,0.014976424,0.0,0.009184508,0.0,91.59,88.64337793476768
686,Sekaan,371.6488533,Kintamani,Sekaan,Bangli,Bali,0.796780965,1012.538501,6.415120925,7.041757983,0.411060843,0.113724489,1.051657645,0.660439488,0.1915,0.032888402,0.0,0.077288028,0.0,77.35,79.56491499999946
687,Sekardadi,537.0582684,Kintamani,Sekardadi,Bangli,Bali,0.90606116,1088.308473,5.528445164,4.704474,0.465222353,0.146543518,0.807706111,0.687393045,0.594,0.046991874,0.0,0.09082059,0.0,77.35,78.6819679166662
688,Sekartaji,1505.424144,Nusa Penida,Sekartaji,Klungkung,Bali,0.61976664,202.5893837,12.77116845,2.687135391,0.425605603,0.048255296,0.504870519,0.736850827,-0.3895,0.115959437,0.0,0.05350315,0.0,87.53,86.39793132621426
689,Sekumpul,237.4461788,Sawan,Sekumpul,Buleleng,Bali,0.501031899,434.0486551,14.5413233,3.543012375,0.513427163,0.179465588,0.921325234,0.758750991,0.64,0.031227795,0.0,0.003633622,0.0,82.02,86.68315321428574
690,Sukawati,666.4855562,Sukawati,Sukawati,Gianyar,Bali,0.61976664,41.32382835,2.719945012,36.79865306,0.425605603,0.050133614,4.773508949,0.552989211,0.6165,0.0,0.001500408,0.008512555,0.0,92.16,88.97108270342744
691,Sulahan,680.1772008,Susut,Sulahan,Bangli,Bali,0.297019513,566.5535295,7.951423187,8.528461562,0.493891711,0.160513147,1.512619777,0.735770179,0.916,0.020878415,0.0,0.012934038,0.0,77.35,85.09403446428546
692,Sulang,78.93908991,Dawan,Sulang,Klungkung,Bali,29.18000737,130.4445769,12.26240324,29.09646556,0.425624061,0.124728245,4.971558412,0.73235226,0.1915,0.010583417,0.0,0.012453709,0.0,87.53,88.33745152858118
693,Padangbai,198.2796548,Manggis,Padangbai,Karangasem,Bali,0.61976664,41.52838221,13.21814936,27.0414779,0.468691947,0.106265743,3.426883328,0.714280023,0.1915,0.099780632,0.0,0.0,0.005043382,85.28,88.19344375581822
694,Padangbulia,322.9576548,Sukasada,Padangbulia,Buleleng,Bali,0.233568552,264.7353541,6.95822536,9.223582582,0.432066116,0.144679171,1.283301805,0.694303357,0.36,0.036427978,0.0,0.031587449,0.0,82.02,86.80609735670187
695,Padangsambian,374.7501765,Denpasar Barat,Padangsambian,Kota Denpasar,Bali,1.053166131,28.55271726,2.368692285,124.8337132,0.038960778,-0.069166472,15.30752318,0.283060314,1.517,0.0,0.002668444,0.0,0.002668444,95.8,89.77454279761903
696,Padangsambian Kelod,395.5250541,Denpasar Barat,Padangsambian Kelod,Kota Denpasar,Bali,1.486028779,17.19422075,2.272400756,80.70284114,0.090947826,-0.02884612,14.47756397,0.351437817,0.1915,0.0,0.007584855,0.000226682,0.0,95.8,89.5212022023809
697,Perancak,399.3015145,Jembrana,Perancak,Jembrana,Bali,0.61976664,8.565585331,2.257382101,12.36166668,0.425605603,0.049631222,1.754771802,0.57441948,0.1915,0.052768499,0.0,0.040781922,0.0,86.59,88.30567446600327
698,Perean,388.2349938,Baturiti,Perean,Tabanan,Bali,0.933736592,410.8233584,4.988835143,9.612204118,0.452810887,0.143851584,1.558683637,0.72607585,1.0195,0.04457433,0.0,0.037708591,0.0,90.54,88.7394424404762
699,Perean Kangin,433.2813971,Baturiti,Perean Kangin,Tabanan,Bali,0.762157992,400.2861785,6.318987309,4.964214853,0.47349168,0.134449308,1.272336662,0.718820496,0.901,0.047259116,0.0,0.05569589,0.0,90.54,88.67026345238091
700,Selabih,752.2689741,Selemadeg Barat,Selabih,Tabanan,Bali,0.768628419,132.5003125,14.08338297,3.141632971,0.547271546,0.189908404,0.677903369,0.805142281,0.136,0.183423184,0.0,0.192697207,0.0,90.54,87.04767230861444
701,Selanbawak,288.7618976,Marga,Selanbawak,Tabanan,Bali,0.82772134,249.0482242,4.907051194,11.47546378,0.404876395,0.134851032,2.182982335,0.696499,0.1915,0.043010236,0.0,0.001867585,0.0,90.54,88.2493138840234
702,Selat,186.3712714,Abiansemal,Selat,Badung,Bali,0.551107773,482.8292313,12.28288484,95.10631478,0.427461741,0.167795087,1.189856551,0.559459536,0.1915,0.023311376,0.0,0.027821814,0.0,91.59,87.59327556228787
703,Sulangai,1101.767895,Petang,Sulangai,Badung,Bali,0.563705845,686.2085539,12.48429836,6.682414582,0.562161107,0.187352122,0.950086104,0.781608114,0.409,0.021187275,0.0,0.017950344,0.0,91.59,87.63143738095232
704,Pajahan,961.0267903,Pupuan,Pajahan,Tabanan,Bali,0.488523497,573.4526717,13.04899542,2.334035678,0.613085798,0.21547096,0.457188129,0.817660814,0.039,0.087771179,0.0,0.133736662,0.0,90.54,87.80509573395415
705,Paket Agung,83.10666634,Buleleng,Paket Agung,Buleleng,Bali,0.890051346,67.1986456,4.705170297,45.83015625,0.287861813,0.065548568,9.664549947,0.561947875,0.1915,0.00477664,0.0,0.0,0.012032729,82.02,85.70439244222457
706,Pakisan,1678.430651,Kubutambahan,Pakisan,Buleleng,Bali,0.474843741,795.1816857,19.89353739,2.857615244,0.533156345,0.202841676,0.628527504,0.750659507,-0.013,0.025562046,0.0,0.01995072,0.0,82.02,84.88188961860673
707,Paksebali,285.8817142,Dawan,Paksebali,Klungkung,Bali,0.420705224,179.4344397,13.5522114,17.67788283,0.422977854,0.138190465,2.828166819,0.735900414,0.1915,0.009794921,0.0,0.01141472,0.0,87.53,87.98234822729914
708,Pancasari,3038.855516,Sukasada,Pancasari,Buleleng,Bali,0.342128546,1405.223456,10.74926764,4.316846625,0.494630073,0.17722908,0.793414172,0.451627254,0.129,0.04640078,0.0,0.062134193,0.0,82.02,85.58585461860672
709,Pandak Bandung,186.4626721,Kediri,Pandak Bandung,Tabanan,Bali,0.741411054,83.13588324,2.825156614,14.38952681,0.280279876,0.084776909,3.336547226,0.562655274,0.1915,0.058028804,0.0,0.031365486,0.0,90.54,88.10265680068999
710,Perean Tengah,362.3400687,Baturiti,Perean Tengah,Tabanan,Bali,0.697308953,398.4279046,3.932829098,6.322601563,0.440819312,0.144046766,1.729073723,0.696541922,0.1915,0.050838438,0.0,0.047120184,0.0,90.54,88.65214233465603
711,Pererenan,261.3361207,Mengwi,Pererenan,Badung,Bali,0.96085903,19.92476602,2.715265298,20.47150743,0.216745038,0.042705124,10.51938556,0.509269164,0.1915,0.00513424,0.0,0.0,0.00382649,91.59,89.12977611866955
712,Pergung,2152.346026,Mendoyo,Pergung,Jembrana,Bali,0.452269603,364.7779913,15.15156566,2.799713995,0.434525316,0.203240628,0.644731997,0.683690861,-0.313666667,0.060632738,0.0,0.058833412,0.0,86.59,86.25040544314359
713,Tianyar,1493.120372,Kubu,Tianyar,Karangasem,Bali,0.61976664,119.4522281,5.384517924,9.293720742,0.425605603,0.057380766,1.146930955,0.712261449,0.4235,0.005599213,0.0,0.016298992,0.0,85.28,88.28007591563367
714,Tangkup,252.7523071,Sidemen,Tangkup,Karangasem,Bali,0.645098705,239.6399553,12.77253024,7.788713214,0.476492792,0.15031278,1.483785133,0.736795022,0.454,0.024935629,0.0,0.029578854,0.0,85.28,87.7320668122879
715,Pesaban,309.7399864,Rendang,Pesaban,Karangasem,Bali,1.205755971,377.2947241,12.58737066,6.304548256,0.51345798,0.172741302,1.374485046,0.766873499,0.1915,0.04329399,0.0,0.044418473,0.0,85.28,87.94508489592813
